Name	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
emptyString	100	1	1	86	91					1	130	abs-cold		16	18										weap	ring	amul										0	0
emptyString	100	1	1	86	91					1	130	abs-cold		40	45										armo												0	0
emptyString	100	1	1	88	92					1	130	abs-cold		17	19										weap	ring	amul										0	0
emptyString	100	1	1	88	92					1	130	abs-cold		42	47										armo												0	0
emptyString	100	1	1	90	93					1	130	abs-cold		18	20										weap	ring	amul										0	0
emptyString	100	1	1	90	93					1	130	abs-cold		45	50										armo												0	0
emptyString	100	1	1	91	94					1	130	abs-cold		19	21										weap	ring	amul										0	0
emptyString	100	1	1	91	94					1	130	abs-cold		47	52										armo												0	0
emptyString	100	1	1	92	95					1	130	abs-cold		20	22										weap	ring	amul										0	0
emptyString	100	1	1	92	95					1	130	abs-cold		50	55										armo												0	0
emptyString	100	1	1	93	96					1	130	abs-cold		21	23										weap	ring	amul										0	0
emptyString	100	1	1	93	96					1	130	abs-cold		52	57										armo												0	0
emptyString	100	1	1	94	97					1	130	abs-cold		22	24										weap	ring	amul										0	0
emptyString	100	1	1	94	97					1	130	abs-cold		55	60										armo												0	0
emptyString	100	1	1	95	98					1	130	abs-cold		23	25										weap	ring	amul										0	0
emptyString	100	1	1	95	98					1	130	abs-cold		57	62										armo												0	0
emptyString	100	1	1	96	99					1	130	abs-cold		24	26										weap	ring	amul										0	0
emptyString	100	1	1	96	99					1	130	abs-cold		60	65										armo												0	0
emptyString	100	1	1	97	99					1	130	abs-cold		25	27										weap	ring	amul										0	0
emptyString	100	1	1	97	99					1	130	abs-cold		62	67										armo												0	0
emptyString	100	1	1	98	99					1	130	abs-cold		26	28										weap	ring	amul										0	0
emptyString	100	1	1	98	99					1	130	abs-cold		65	70										armo												0	0
emptyString	100	1	1	99	99					1	130	abs-cold		27	29										weap	ring	amul										0	0
emptyString	100	1	1	99	99					1	130	abs-cold		67	72										armo												0	0
emptyString	100	1	1	35						1	129	abs-cold%		5	5										jewl												0	0
emptyString	100	1	1	35						1	129	abs-cold%		25	25										armo	weap	ring	amul									0	0
emptyString	100	1	1	35	50					1	124	abs-fire		1	3										weap	ring	amul										0	0
emptyString	100	1	1	35	50					1	124	abs-fire		2	7										armo												0	0
emptyString	100	1	1	40	55					1	124	abs-fire		2	4										weap	ring	amul										0	0
emptyString	100	1	1	40	55					1	124	abs-fire		5	10										armo												0	0
emptyString	100	1	1	45	60					1	124	abs-fire		3	5										weap	ring	amul										0	0
emptyString	100	1	1	45	60					1	124	abs-fire		7	12										armo												0	0
emptyString	100	1	1	50	65					1	124	abs-fire		4	6										weap	ring	amul										0	0
emptyString	100	1	1	50	65					1	124	abs-fire		10	15										armo												0	0
emptyString	100	1	1	55	70					1	124	abs-fire		5	7										weap	ring	amul										0	0
emptyString	100	1	1	55	70					1	124	abs-fire		12	17										armo												0	0
emptyString	100	1	1	60	72					1	124	abs-fire		6	8										weap	ring	amul										0	0
emptyString	100	1	1	60	72					1	124	abs-fire		15	20										armo												0	0
emptyString	100	1	1	65	74					1	124	abs-fire		7	9										weap	ring	amul										0	0
emptyString	100	1	1	65	74					1	124	abs-fire		17	22										armo												0	0
emptyString	100	1	1	70	76					1	124	abs-fire		8	10										weap	ring	amul										0	0
emptyString	100	1	1	70	76					1	124	abs-fire		20	25										armo												0	0
emptyString	100	1	1	72	78					1	124	abs-fire		9	11										weap	ring	amul										0	0
emptyString	100	1	1	72	78					1	124	abs-fire		22	27										armo												0	0
emptyString	100	1	1	74	80					1	124	abs-fire		10	12										weap	ring	amul										0	0
emptyString	100	1	1	74	80					1	124	abs-fire		25	30										armo												0	0
emptyString	100	1	1	76	82					1	124	abs-fire		11	13										weap	ring	amul										0	0
emptyString	100	1	1	76	82					1	124	abs-fire		27	32										armo												0	0
emptyString	100	1	1	78	84					1	124	abs-fire		12	14										weap	ring	amul										0	0
emptyString	100	1	1	78	84					1	124	abs-fire		30	35										armo												0	0
emptyString	100	1	1	80	86					1	124	abs-fire		13	15										weap	ring	amul										0	0
emptyString	100	1	1	80	86					1	124	abs-fire		32	37										armo												0	0
emptyString	100	1	1	82	88					1	124	abs-fire		14	16										weap	ring	amul										0	0
emptyString	100	1	1	82	88					1	124	abs-fire		35	40										armo												0	0
emptyString	100	1	1	84	90					1	124	abs-fire		15	17										weap	ring	amul										0	0
emptyString	100	1	1	84	90					1	124	abs-fire		37	42										armo												0	0
emptyString	100	1	1	86	91					1	124	abs-fire		16	18										weap	ring	amul										0	0
emptyString	100	1	1	86	91					1	124	abs-fire		40	45										armo												0	0
emptyString	100	1	1	88	92					1	124	abs-fire		17	19										weap	ring	amul										0	0
emptyString	100	1	1	88	92					1	124	abs-fire		42	47										armo												0	0
emptyString	100	1	1	90	93					1	124	abs-fire		18	20										weap	ring	amul										0	0
emptyString	100	1	1	90	93					1	124	abs-fire		45	50										armo												0	0
emptyString	100	1	1	91	94					1	124	abs-fire		19	21										weap	ring	amul										0	0
emptyString	100	1	1	91	94					1	124	abs-fire		47	52										armo												0	0
emptyString	100	1	1	92	95					1	124	abs-fire		20	22										weap	ring	amul										0	0
emptyString	100	1	1	92	95					1	124	abs-fire		50	55										armo												0	0
emptyString	100	1	1	93	96					1	124	abs-fire		21	23										weap	ring	amul										0	0
emptyString	100	1	1	93	96					1	124	abs-fire		52	57										armo												0	0
emptyString	100	1	1	94	97					1	124	abs-fire		22	24										weap	ring	amul										0	0
emptyString	100	1	1	94	97					1	124	abs-fire		55	60										armo												0	0
emptyString	100	1	1	95	98					1	124	abs-fire		23	25										weap	ring	amul										0	0
emptyString	100	1	1	95	98					1	124	abs-fire		57	62										armo												0	0
emptyString	100	1	1	96	99					1	124	abs-fire		24	26										weap	ring	amul										0	0
emptyString	100	1	1	96	99					1	124	abs-fire		60	65										armo												0	0
emptyString	100	1	1	97	99					1	124	abs-fire		25	27										weap	ring	amul										0	0
emptyString	100	1	1	97	99					1	124	abs-fire		62	67										armo												0	0
emptyString	100	1	1	98	99					1	124	abs-fire		26	28										weap	ring	amul										0	0
emptyString	100	1	1	98	99					1	124	abs-fire		65	70										armo												0	0
emptyString	100	1	1	99	99					1	124	abs-fire		27	29										weap	ring	amul										0	0
emptyString	100	1	1	99	99					1	124	abs-fire		67	72										armo												0	0
emptyString	100	1	1	35						1	123	abs-fire%		5	5										jewl												0	0
emptyString	100	1	1	35						1	123	abs-fire%		25	25										armo	weap	ring	amul									0	0
emptyString	100	1	1	35	50					1	126	abs-ltng		1	3										weap	ring	amul										0	0
emptyString	100	1	1	35	50					1	126	abs-ltng		2	7										armo												0	0
emptyString	100	1	1	40	55					1	126	abs-ltng		2	4										weap	ring	amul										0	0
emptyString	100	1	1	40	55					1	126	abs-ltng		5	10										armo												0	0
emptyString	100	1	1	45	60					1	126	abs-ltng		3	5										weap	ring	amul										0	0
emptyString	100	1	1	45	60					1	126	abs-ltng		7	12										armo												0	0
emptyString	100	1	1	50	65					1	126	abs-ltng		4	6										weap	ring	amul										0	0
emptyString	100	1	1	50	65					1	126	abs-ltng		10	15										armo												0	0
emptyString	100	1	1	55	70					1	126	abs-ltng		5	7										weap	ring	amul										0	0
emptyString	100	1	1	55	70					1	126	abs-ltng		12	17										armo												0	0
emptyString	100	1	1	60	72					1	126	abs-ltng		6	8										weap	ring	amul										0	0
emptyString	100	1	1	60	72					1	126	abs-ltng		15	20										armo												0	0
emptyString	100	1	1	65	74					1	126	abs-ltng		7	9										weap	ring	amul										0	0
emptyString	100	1	1	65	74					1	126	abs-ltng		17	22										armo												0	0
emptyString	100	1	1	70	76					1	126	abs-ltng		8	10										weap	ring	amul										0	0
emptyString	100	1	1	70	76					1	126	abs-ltng		20	25										armo												0	0
emptyString	100	1	1	72	78					1	126	abs-ltng		9	11										weap	ring	amul										0	0
emptyString	100	1	1	72	78					1	126	abs-ltng		22	27										armo												0	0
emptyString	100	1	1	74	80					1	126	abs-ltng		10	12										weap	ring	amul										0	0
emptyString	100	1	1	74	80					1	126	abs-ltng		25	30										armo												0	0
emptyString	100	1	1	76	82					1	126	abs-ltng		11	13										weap	ring	amul										0	0
emptyString	100	1	1	76	82					1	126	abs-ltng		27	32										armo												0	0
emptyString	100	1	1	78	84					1	126	abs-ltng		12	14										weap	ring	amul										0	0
emptyString	100	1	1	78	84					1	126	abs-ltng		30	35										armo												0	0
emptyString	100	1	1	80	86					1	126	abs-ltng		13	15										weap	ring	amul										0	0
emptyString	100	1	1	80	86					1	126	abs-ltng		32	37										armo												0	0
emptyString	100	1	1	82	88					1	126	abs-ltng		14	16										weap	ring	amul										0	0
emptyString	100	1	1	82	88					1	126	abs-ltng		35	40										armo												0	0
emptyString	100	1	1	84	90					1	126	abs-ltng		15	17										weap	ring	amul										0	0
emptyString	100	1	1	84	90					1	126	abs-ltng		37	42										armo												0	0
emptyString	100	1	1	86	91					1	126	abs-ltng		16	18										weap	ring	amul										0	0
emptyString	100	1	1	86	91					1	126	abs-ltng		40	45										armo												0	0
emptyString	100	1	1	88	92					1	126	abs-ltng		17	19										weap	ring	amul										0	0
emptyString	100	1	1	88	92					1	126	abs-ltng		42	47										armo												0	0
emptyString	100	1	1	90	93					1	126	abs-ltng		18	20										weap	ring	amul										0	0
emptyString	100	1	1	90	93					1	126	abs-ltng		45	50										armo												0	0
emptyString	100	1	1	91	94					1	126	abs-ltng		19	21										weap	ring	amul										0	0
emptyString	100	1	1	91	94					1	126	abs-ltng		47	52										armo												0	0
emptyString	100	1	1	92	95					1	126	abs-ltng		20	22										weap	ring	amul										0	0
emptyString	100	1	1	92	95					1	126	abs-ltng		50	55										armo												0	0
emptyString	100	1	1	93	96					1	126	abs-ltng		21	23										weap	ring	amul										0	0
emptyString	100	1	1	93	96					1	126	abs-ltng		52	57										armo												0	0
emptyString	100	1	1	94	97					1	126	abs-ltng		22	24										weap	ring	amul										0	0
emptyString	100	1	1	94	97					1	126	abs-ltng		55	60										armo												0	0
emptyString	100	1	1	95	98					1	126	abs-ltng		23	25										weap	ring	amul										0	0
emptyString	100	1	1	95	98					1	126	abs-ltng		57	62										armo												0	0
emptyString	100	1	1	96	99					1	126	abs-ltng		24	26										weap	ring	amul										0	0
emptyString	100	1	1	96	99					1	126	abs-ltng		60	65										armo												0	0
emptyString	100	1	1	97	99					1	126	abs-ltng		25	27										weap	ring	amul										0	0
emptyString	100	1	1	97	99					1	126	abs-ltng		62	67										armo												0	0
emptyString	100	1	1	98	99					1	126	abs-ltng		26	28										weap	ring	amul										0	0
emptyString	100	1	1	98	99					1	126	abs-ltng		65	70										armo												0	0
emptyString	100	1	1	99	99					1	126	abs-ltng		27	29										weap	ring	amul										0	0
emptyString	100	1	1	99	99					1	126	abs-ltng		67	72										armo												0	0
emptyString	100	1	1	35						1	125	abs-ltng%		5	5										jewl												0	0
emptyString	100	1	1	35						1	125	abs-ltng%		25	25										armo	weap	ring	amul									0	0
emptyString	100	1	1	35	50					1	128	abs-mag		1	3										weap	ring	amul										0	0
emptyString	100	1	1	35	50					1	128	abs-mag		2	7										armo												0	0
emptyString	100	1	1	40	55					1	128	abs-mag		2	4										weap	ring	amul										0	0
emptyString	100	1	1	40	55					1	128	abs-mag		5	10										armo												0	0
emptyString	100	1	1	45	60					1	128	abs-mag		3	5										weap	ring	amul										0	0
emptyString	100	1	1	45	60					1	128	abs-mag		7	12										armo												0	0
emptyString	100	1	1	50	65					1	128	abs-mag		4	6										weap	ring	amul										0	0
emptyString	100	1	1	50	65					1	128	abs-mag		10	15										armo												0	0
emptyString	100	1	1	55	70					1	128	abs-mag		5	7										weap	ring	amul										0	0
emptyString	100	1	1	55	70					1	128	abs-mag		12	17										armo												0	0
emptyString	100	1	1	60	72					1	128	abs-mag		6	8										weap	ring	amul										0	0
emptyString	100	1	1	60	72					1	128	abs-mag		15	20										armo												0	0
emptyString	100	1	1	65	74					1	128	abs-mag		7	9										weap	ring	amul										0	0
emptyString	100	1	1	65	74					1	128	abs-mag		17	22										armo												0	0
emptyString	100	1	1	70	76					1	128	abs-mag		8	10										weap	ring	amul										0	0
emptyString	100	1	1	70	76					1	128	abs-mag		20	25										armo												0	0
emptyString	100	1	1	72	78					1	128	abs-mag		9	11										weap	ring	amul										0	0
emptyString	100	1	1	72	78					1	128	abs-mag		22	27										armo												0	0
emptyString	100	1	1	74	80					1	128	abs-mag		10	12										weap	ring	amul										0	0
emptyString	100	1	1	74	80					1	128	abs-mag		25	30										armo												0	0
emptyString	100	1	1	76	82					1	128	abs-mag		11	13										weap	ring	amul										0	0
emptyString	100	1	1	76	82					1	128	abs-mag		27	32										armo												0	0
emptyString	100	1	1	78	84					1	128	abs-mag		12	14										weap	ring	amul										0	0
emptyString	100	1	1	78	84					1	128	abs-mag		30	35										armo												0	0
emptyString	100	1	1	80	86					1	128	abs-mag		13	15										weap	ring	amul										0	0
emptyString	100	1	1	80	86					1	128	abs-mag		32	37										armo												0	0
emptyString	100	1	1	82	88					1	128	abs-mag		14	16										weap	ring	amul										0	0
emptyString	100	1	1	82	88					1	128	abs-mag		35	40										armo												0	0
emptyString	100	1	1	84	90					1	128	abs-mag		15	17										weap	ring	amul										0	0
emptyString	100	1	1	84	90					1	128	abs-mag		37	42										armo												0	0
emptyString	100	1	1	86	91					1	128	abs-mag		16	18										weap	ring	amul										0	0
emptyString	100	1	1	86	91					1	128	abs-mag		40	45										armo												0	0
emptyString	100	1	1	88	92					1	128	abs-mag		17	19										weap	ring	amul										0	0
emptyString	100	1	1	88	92					1	128	abs-mag		42	47										armo												0	0
emptyString	100	1	1	90	93					1	128	abs-mag		18	20										weap	ring	amul										0	0
emptyString	100	1	1	90	93					1	128	abs-mag		45	50										armo												0	0
emptyString	100	1	1	91	94					1	128	abs-mag		19	21										weap	ring	amul										0	0
emptyString	100	1	1	91	94					1	128	abs-mag		47	52										armo												0	0
emptyString	100	1	1	92	95					1	128	abs-mag		20	22										weap	ring	amul										0	0
emptyString	100	1	1	92	95					1	128	abs-mag		50	55										armo												0	0
emptyString	100	1	1	93	96					1	128	abs-mag		21	23										weap	ring	amul										0	0
emptyString	100	1	1	93	96					1	128	abs-mag		52	57										armo												0	0
emptyString	100	1	1	94	97					1	128	abs-mag		22	24										weap	ring	amul										0	0
emptyString	100	1	1	94	97					1	128	abs-mag		55	60										armo												0	0
emptyString	100	1	1	95	98					1	128	abs-mag		23	25										weap	ring	amul										0	0
emptyString	100	1	1	95	98					1	128	abs-mag		57	62										armo												0	0
emptyString	100	1	1	96	99					1	128	abs-mag		24	26										weap	ring	amul										0	0
emptyString	100	1	1	96	99					1	128	abs-mag		60	65										armo												0	0
emptyString	100	1	1	97	99					1	128	abs-mag		25	27										weap	ring	amul										0	0
emptyString	100	1	1	97	99					1	128	abs-mag		62	67										armo												0	0
emptyString	100	1	1	98	99					1	128	abs-mag		26	28										weap	ring	amul										0	0
emptyString	100	1	1	98	99					1	128	abs-mag		65	70										armo												0	0
emptyString	100	1	1	99	99					1	128	abs-mag		27	29										weap	ring	amul										0	0
emptyString	100	1	1	99	99					1	128	abs-mag		67	72										armo												0	0
emptyString	100	1	1	35						1	127	abs-mag%		5	5										jewl												0	0
emptyString	100	1	1	35						1	127	abs-mag%		25	25										armo	weap	ring	amul									0	0
emptyString	100	1	1	1	15					1	101	ac		1	3										ring	jewl	amul										0	0
emptyString	100	1	1	1	15					1	101	ac		2	7										armo												0	0
emptyString	100	1	1	5	20					1	101	ac		2	4										ring	jewl	amul										0	0
emptyString	100	1	1	5	20					1	101	ac		5	10										armo												0	0
emptyString	100	1	1	10	25					1	101	ac		3	5										ring	jewl	amul										0	0
emptyString	100	1	1	10	25					1	101	ac		7	12										armo												0	0
emptyString	100	1	1	15	30					1	101	ac		4	6										ring	jewl	amul										0	0
emptyString	100	1	1	15	30					1	101	ac		10	15										armo												0	0
emptyString	100	1	1	20	35					1	101	ac		5	7										ring	jewl	amul										0	0
emptyString	100	1	1	20	35					1	101	ac		12	17										armo												0	0
emptyString	100	1	1	25	40					1	101	ac		6	8										ring	jewl	amul										0	0
emptyString	100	1	1	25	40					1	101	ac		15	20										armo												0	0
emptyString	100	1	1	30	45					1	101	ac		7	9										ring	jewl	amul										0	0
emptyString	100	1	1	30	45					1	101	ac		17	22										armo												0	0
emptyString	100	1	1	35	50					1	101	ac		8	10										ring	jewl	amul										0	0
emptyString	100	1	1	35	50					1	101	ac		20	25										armo												0	0
emptyString	100	1	1	40	55					1	101	ac		9	11										ring	jewl	amul										0	0
emptyString	100	1	1	40	55					1	101	ac		22	27										armo												0	0
emptyString	100	1	1	45	60					1	101	ac		10	12										ring	jewl	amul										0	0
emptyString	100	1	1	45	60					1	101	ac		25	30										armo												0	0
emptyString	100	1	1	50	65					1	101	ac		11	13										ring	jewl	amul										0	0
emptyString	100	1	1	50	65					1	101	ac		27	32										armo												0	0
emptyString	100	1	1	55	70					1	101	ac		12	14										ring	jewl	amul										0	0
emptyString	100	1	1	55	70					1	101	ac		30	35										armo												0	0
emptyString	100	1	1	60	72					1	101	ac		13	15										ring	jewl	amul										0	0
emptyString	100	1	1	60	72					1	101	ac		32	37										armo												0	0
emptyString	100	1	1	65	74					1	101	ac		14	16										ring	jewl	amul										0	0
emptyString	100	1	1	65	74					1	101	ac		35	40										armo												0	0
emptyString	100	1	1	70	76					1	101	ac		15	17										ring	jewl	amul										0	0
emptyString	100	1	1	70	76					1	101	ac		37	42										armo												0	0
emptyString	100	1	1	72	78					1	101	ac		16	18										ring	jewl	amul										0	0
emptyString	100	1	1	72	78					1	101	ac		40	45										armo												0	0
emptyString	100	1	1	74	80					1	101	ac		17	19										ring	jewl	amul										0	0
emptyString	100	1	1	74	80					1	101	ac		42	47										armo												0	0
emptyString	100	1	1	76	82					1	101	ac		18	20										ring	jewl	amul										0	0
emptyString	100	1	1	76	82					1	101	ac		45	50										armo												0	0
emptyString	100	1	1	78	84					1	101	ac		19	21										ring	jewl	amul										0	0
emptyString	100	1	1	78	84					1	101	ac		47	52										armo												0	0
emptyString	100	1	1	80	86					1	101	ac		20	22										ring	jewl	amul										0	0
emptyString	100	1	1	80	86					1	101	ac		50	55										armo												0	0
emptyString	100	1	1	82	88					1	101	ac		21	23										ring	jewl	amul										0	0
emptyString	100	1	1	82	88					1	101	ac		52	57										armo												0	0
emptyString	100	1	1	84	90					1	101	ac		22	24										ring	jewl	amul										0	0
emptyString	100	1	1	84	90					1	101	ac		55	60										armo												0	0
emptyString	100	1	1	86	91					1	101	ac		23	25										ring	jewl	amul										0	0
emptyString	100	1	1	86	91					1	101	ac		57	62										armo												0	0
emptyString	100	1	1	88	92					1	101	ac		24	26										ring	jewl	amul										0	0
emptyString	100	1	1	88	92					1	101	ac		60	65										armo												0	0
emptyString	100	1	1	90	93					1	101	ac		25	27										ring	jewl	amul										0	0
emptyString	100	1	1	90	93					1	101	ac		62	67										armo												0	0
emptyString	100	1	1	91	94					1	101	ac		26	28										ring	jewl	amul										0	0
emptyString	100	1	1	91	94					1	101	ac		65	70										armo												0	0
emptyString	100	1	1	92	95					1	101	ac		27	29										ring	jewl	amul										0	0
emptyString	100	1	1	92	95					1	101	ac		67	72										armo												0	0
emptyString	100	1	1	93	96					1	101	ac		28	30										ring	jewl	amul										0	0
emptyString	100	1	1	93	96					1	101	ac		70	75										armo												0	0
emptyString	100	1	1	94	97					1	101	ac		29	31										ring	jewl	amul										0	0
emptyString	100	1	1	94	97					1	101	ac		72	77										armo												0	0
emptyString	100	1	1	95	98					1	101	ac		30	32										ring	jewl	amul										0	0
emptyString	100	1	1	95	98					1	101	ac		75	80										armo												0	0
emptyString	100	1	1	96	99					1	101	ac		31	33										ring	jewl	amul										0	0
emptyString	100	1	1	96	99					1	101	ac		77	82										armo												0	0
emptyString	100	1	1	97	99					1	101	ac		32	34										ring	jewl	amul										0	0
emptyString	100	1	1	97	99					1	101	ac		80	85										armo												0	0
emptyString	100	1	1	98	99					1	101	ac		33	35										ring	jewl	amul										0	0
emptyString	100	1	1	98	99					1	101	ac		82	87										armo												0	0
emptyString	100	1	1	99	99					1	101	ac		34	36										ring	jewl	amul										0	0
emptyString	100	1	1	99	99					1	101	ac		85	90										armo												0	0
emptyString	100	1	1	1	15					1	104	ac%		1	3										ring	jewl	amul										0	0
emptyString	100	1	1	1	15					1	104	ac%		2	7										armo												0	0
emptyString	100	1	1	5	20					1	104	ac%		2	4										ring	jewl	amul										0	0
emptyString	100	1	1	5	20					1	104	ac%		5	10										armo												0	0
emptyString	100	1	1	10	25					1	104	ac%		3	5										ring	jewl	amul										0	0
emptyString	100	1	1	10	25					1	104	ac%		7	12										armo												0	0
emptyString	100	1	1	15	30					1	104	ac%		4	6										ring	jewl	amul										0	0
emptyString	100	1	1	15	30					1	104	ac%		10	15										armo												0	0
emptyString	100	1	1	20	35					1	104	ac%		5	7										ring	jewl	amul										0	0
emptyString	100	1	1	20	35					1	104	ac%		12	17										armo												0	0
emptyString	100	1	1	25	40					1	104	ac%		6	8										ring	jewl	amul										0	0
emptyString	100	1	1	25	40					1	104	ac%		15	20										armo												0	0
emptyString	100	1	1	30	45					1	104	ac%		7	9										ring	jewl	amul										0	0
emptyString	100	1	1	30	45					1	104	ac%		17	22										armo												0	0
emptyString	100	1	1	35	50					1	104	ac%		8	10										ring	jewl	amul										0	0
emptyString	100	1	1	35	50					1	104	ac%		20	25										armo												0	0
emptyString	100	1	1	40	55					1	104	ac%		9	11										ring	jewl	amul										0	0
emptyString	100	1	1	40	55					1	104	ac%		22	27										armo												0	0
emptyString	100	1	1	45	60					1	104	ac%		10	12										ring	jewl	amul										0	0
emptyString	100	1	1	45	60					1	104	ac%		25	30										armo												0	0
emptyString	100	1	1	50	65					1	104	ac%		11	13										ring	jewl	amul										0	0
emptyString	100	1	1	50	65					1	104	ac%		27	32										armo												0	0
emptyString	100	1	1	55	70					1	104	ac%		12	14										ring	jewl	amul										0	0
emptyString	100	1	1	55	70					1	104	ac%		30	35										armo												0	0
emptyString	100	1	1	60	72					1	104	ac%		13	15										ring	jewl	amul										0	0
emptyString	100	1	1	60	72					1	104	ac%		32	37										armo												0	0
emptyString	100	1	1	65	74					1	104	ac%		14	16										ring	jewl	amul										0	0
emptyString	100	1	1	65	74					1	104	ac%		35	40										armo												0	0
emptyString	100	1	1	70	76					1	104	ac%		15	17										ring	jewl	amul										0	0
emptyString	100	1	1	70	76					1	104	ac%		37	42										armo												0	0
emptyString	100	1	1	72	78					1	104	ac%		16	18										ring	jewl	amul										0	0
emptyString	100	1	1	72	78					1	104	ac%		40	45										armo												0	0
emptyString	100	1	1	74	80					1	104	ac%		17	19										ring	jewl	amul										0	0
emptyString	100	1	1	74	80					1	104	ac%		42	47										armo												0	0
emptyString	100	1	1	76	82					1	104	ac%		18	20										ring	jewl	amul										0	0
emptyString	100	1	1	76	82					1	104	ac%		45	50										armo												0	0
emptyString	100	1	1	78	84					1	104	ac%		19	21										ring	jewl	amul										0	0
emptyString	100	1	1	78	84					1	104	ac%		47	52										armo												0	0
emptyString	100	1	1	80	86					1	104	ac%		20	22										ring	jewl	amul										0	0
emptyString	100	1	1	80	86					1	104	ac%		50	55										armo												0	0
emptyString	100	1	1	82	88					1	104	ac%		21	23										ring	jewl	amul										0	0
emptyString	100	1	1	82	88					1	104	ac%		52	57										armo												0	0
emptyString	100	1	1	84	90					1	104	ac%		22	24										ring	jewl	amul										0	0
emptyString	100	1	1	84	90					1	104	ac%		55	60										armo												0	0
emptyString	100	1	1	86	91					1	104	ac%		23	25										ring	jewl	amul										0	0
emptyString	100	1	1	86	91					1	104	ac%		57	62										armo												0	0
emptyString	100	1	1	88	92					1	104	ac%		24	26										ring	jewl	amul										0	0
emptyString	100	1	1	88	92					1	104	ac%		60	65										armo												0	0
emptyString	100	1	1	90	93					1	104	ac%		25	27										ring	jewl	amul										0	0
emptyString	100	1	1	90	93					1	104	ac%		62	67										armo												0	0
emptyString	100	1	1	91	94					1	104	ac%		26	28										ring	jewl	amul										0	0
emptyString	100	1	1	91	94					1	104	ac%		65	70										armo												0	0
emptyString	100	1	1	92	95					1	104	ac%		27	29										ring	jewl	amul										0	0
emptyString	100	1	1	92	95					1	104	ac%		67	72										armo												0	0
emptyString	100	1	1	93	96					1	104	ac%		28	30										ring	jewl	amul										0	0
emptyString	100	1	1	93	96					1	104	ac%		70	75										armo												0	0
emptyString	100	1	1	94	97					1	104	ac%		29	31										ring	jewl	amul										0	0
emptyString	100	1	1	94	97					1	104	ac%		72	77										armo												0	0
emptyString	100	1	1	95	98					1	104	ac%		30	32										ring	jewl	amul										0	0
emptyString	100	1	1	95	98					1	104	ac%		75	80										armo												0	0
emptyString	100	1	1	96	99					1	104	ac%		31	33										ring	jewl	amul										0	0
emptyString	100	1	1	96	99					1	104	ac%		77	82										armo												0	0
emptyString	100	1	1	97	99					1	104	ac%		32	34										ring	jewl	amul										0	0
